Orden de gobierno,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Responsable de la UC,Código del expediente,Referencia del expediente,Clave CUCOP,Título del expediente,Plantilla del expediente,Fundamento legal,Número de procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo Procedimiento,Forma de participación,Código del contrato,Núm. de control del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe DRC,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Clave del programa federal,Fecha de firma del contrato,Contrato marco,Compra consolidada,Contrato plurianual,Clave de cartera SHCP,Folio en el RUPC,rfc,Proveedor o contratista,Estratificación,Clave del país de la empresa,RFC verificado en el SAT,Crédito externo,Organismo financiero,Dirección del anuncio
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR010,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR010,Hugo García Ortíz,2551993,"LA-050GYR010-E292-2022 ADQUISICIÓN DE HERRAMIENTAS MENORES, REFACCIONES MENORES ","2910, 2920, 2930, 3510","LA-050GYR010-E292-2022 ADQUISICIÓN DE HERRAMIENTAS MENORES, REFACCIONES MENORES DE EDIFICIO, Y REFACCIONES Y ACCESORIOS MENORES DE MOBILIARIO Y EQUIPO DE ADMINISTRACIÓN",01. Licitación Pública LAASSP,,LA-050GYR010-E292-2022,2023-01-26 00:00:00 GMT,2022-12-27 15:55,2023-01-12 09:30,,Adquisiciones,,Electrónica,2956208,CONT-CCON231025280030-2023,CCON231025280030,"LA-050GYR010-E292-2022 ADQUISICIÓN DE HERRAMIENTAS MENORES, REFACCIONES MENORES DE EDIFICIO, Y REFACCIONES Y ACCESORIOS MENORES DE MOBILIARIO Y EQUIPO DE ADMINISTRACIÓN",2023-01-27,2023-12-15,"136,207",MXN,Activo,0,,2023-02-10 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,"231,199",,PAULINA JURADO GARCIA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2551993
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR070,IMSS-Departamento de Construcción de la Delegación en Baja California Sur #050GYR070,José Víctor Acosta García,2543765,019,3510,"Trabajos de Mantenimiento, Adecuación de Espacios y Cambio de Acabados para el Servicio de Laboratorio Clínico, Aula de Enseñanza y  Central de Mezclasen en la UMF No. 34, La Paz, BCS",02. Licitación Pública LOPSRM,,LO-050GYR070-E19-2022,2022-12-20 00:00:00 GMT,2022-11-24 16:30,2022-12-08 14:30,,Obra Pública,,Mixta,2956269,C2M0138,"Trabajos de Mantenimiento, Adecuación de Espacios y Cambio de Acabados para el Servicio de Laboratorio Clínico, Aula de Enseñanza y  Central de Mezclasen en la UMF No. 34, La Paz, BCS","Trabajos de Mantenimiento, Adecuación de Espacios y Cambio de Acabados para el Servicio de Laboratorio Clínico, Aula de Enseñanza y Central de Mezclasen en la UMF No. 34, La Paz, BCS",2023-01-03,2023-03-31,"5,531,571",MXN,Expirado,0,,,,0,0,,,,ALEJANDRO RAMIREZ ROUSSEAU,,MX,UC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2543765
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR007,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR007,Jorge Luis Luna Ham,2546172,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS","2460, 2470, 2490, 2510, 2720, 2950, 2960, 2980, 2990, 5670","LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",01. Licitación Pública LAASSP,,LA-050GYR007-E789-2022,2023-02-13 00:00:00 GMT,2022-11-29 17:43,2023-02-07 09:00,,Adquisiciones,,Electrónica,2956275,DSGN23182530025,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES","LA-050GYR007-E789-2022 ADQUISICIÓN Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",2023-02-16,2023-12-31,"2,327,586",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"6,882",SMT010905FL0,SERVICIOS MEDICOS Y TECNICOS SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546172
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR070,IMSS-Departamento de Construcción de la Delegación en Baja California Sur #050GYR070,José Víctor Acosta García,2543740,018,3510,"Trabajos de Adecuación de Espacios y Cambio de Acabados para el Servicio de Hemodinámica en el HGZ/MF No. 1, La Paz, BCS",02. Licitación Pública LOPSRM,,LO-050GYR070-E18-2022,2022-12-20 00:00:00 GMT,2022-11-24 16:14,2022-12-08 11:30,,Obra Pública,,Mixta,2956278,C2M0137,"Trabajos de Adecuación de Espacios y Cambio de Acabados para el Servicio de Hemodinámia en el HGZ/MF No. 1, La Paz, BCS","Trabajos de Adecuación de Espacios y Cambio de Acabados para el Servicio de Hemodinámica en el HGZ/MF No. 1, La Paz, BCS",2023-01-03,2023-03-31,"4,349,731",MXN,Expirado,0,,2022-12-23 00:00:00 GMT,,0,0,,,,JOSE ARGENIS BADILLO RODRIGUEZ,,MX,UC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2543740
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR007,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR007,Jorge Luis Luna Ham,2546172,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS","2460, 2470, 2490, 2510, 2720, 2950, 2960, 2980, 2990, 5670","LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",01. Licitación Pública LAASSP,,LA-050GYR007-E789-2022,2023-02-13 00:00:00 GMT,2022-11-29 17:43,2023-02-07 09:00,,Adquisiciones,,Electrónica,2956282,DSGN23182529024,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES","LA-050GYR007-E789-2022 ADQUISICIÓN Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",2023-02-16,2023-12-31,"1,724,138",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"6,882",SMT010905FL0,SERVICIOS MEDICOS Y TECNICOS SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546172
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR007,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR007,Jorge Luis Luna Ham,2546172,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS","2460, 2470, 2490, 2510, 2720, 2950, 2960, 2980, 2990, 5670","LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",01. Licitación Pública LAASSP,,LA-050GYR007-E789-2022,2023-02-13 00:00:00 GMT,2022-11-29 17:43,2023-02-07 09:00,,Adquisiciones,,Electrónica,2956285,DSGN23182528023,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES","LA-050GYR007-E789-2022 ADQUISICIÓN Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",2023-02-16,2023-12-31,"603,448",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"10,115",,SARA NATIVIDAD GARCIA ROMAN,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546172
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR007,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR007,Jorge Luis Luna Ham,2546172,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS","2460, 2470, 2490, 2510, 2720, 2950, 2960, 2980, 2990, 5670","LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",01. Licitación Pública LAASSP,,LA-050GYR007-E789-2022,2023-02-13 00:00:00 GMT,2022-11-29 17:43,2023-02-07 09:00,,Adquisiciones,,Electrónica,2956290,DSGN23182827022,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES","LA-050GYR007-E789-2022 ADQUISICIÓN Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",2023-02-16,2023-12-31,"2,051,724",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,CEC190705L30,CIRCULO EMPRESARIAL DE CHIAPAS SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546172
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR007,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR007,Jorge Luis Luna Ham,2546172,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS","2460, 2470, 2490, 2510, 2720, 2950, 2960, 2980, 2990, 5670","LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",01. Licitación Pública LAASSP,,LA-050GYR007-E789-2022,2023-02-13 00:00:00 GMT,2022-11-29 17:43,2023-02-07 09:00,,Adquisiciones,,Electrónica,2956295,DSGN23182517021,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES","LA-050GYR007-E789-2022 ADQUISICIÓN Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",2023-02-16,2023-12-31,"603,448",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,MIGUEL ANGEL ROMERO GARCIA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546172
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR007,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR007,Jorge Luis Luna Ham,2546172,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS","2460, 2470, 2490, 2510, 2720, 2950, 2960, 2980, 2990, 5670","LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",01. Licitación Pública LAASSP,,LA-050GYR007-E789-2022,2023-02-13 00:00:00 GMT,2022-11-29 17:43,2023-02-07 09:00,,Adquisiciones,,Electrónica,2956301,DSGN23180909020,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES","LA-050GYR007-E789-2022 ADQUISICIÓN Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",2023-02-16,2023-12-31,"1,724,138",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,MIGUEL ANGEL ROMERO GARCIA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546172
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR007,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR007,Jorge Luis Luna Ham,2546172,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS","2460, 2470, 2490, 2510, 2720, 2950, 2960, 2980, 2990, 5670","LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",01. Licitación Pública LAASSP,,LA-050GYR007-E789-2022,2023-02-13 00:00:00 GMT,2022-11-29 17:43,2023-02-07 09:00,,Adquisiciones,,Electrónica,2956302,DSGN23181917019,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES","LA-050GYR007-E789-2022 ADQUISICIÓN Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",2023-02-16,2023-12-31,"517,241",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"10,115",,SARA NATIVIDAD GARCIA ROMAN,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546172
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR007,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR007,Jorge Luis Luna Ham,2546172,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS","2460, 2470, 2490, 2510, 2720, 2950, 2960, 2980, 2990, 5670","LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",01. Licitación Pública LAASSP,,LA-050GYR007-E789-2022,2023-02-13 00:00:00 GMT,2022-11-29 17:43,2023-02-07 09:00,,Adquisiciones,,Electrónica,2956306,DSGN23180906018,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES","LA-050GYR007-E789-2022 ADQUISICIÓN Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",2023-02-16,2023-12-31,"2,155,172",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"9,223",,PACIANO MONTES DE OCA RAMIREZ ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546172
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR007,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR007,Jorge Luis Luna Ham,2546172,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS","2460, 2470, 2490, 2510, 2720, 2950, 2960, 2980, 2990, 5670","LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",01. Licitación Pública LAASSP,,LA-050GYR007-E789-2022,2023-02-13 00:00:00 GMT,2022-11-29 17:43,2023-02-07 09:00,,Adquisiciones,,Electrónica,2956308,DSGN23180509017,"LA-050GYR007-E789-2022 ADQUISICIÓN  Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES","LA-050GYR007-E789-2022 ADQUISICIÓN Y SUMIN DE REFACC, MAT Y ACCESORIOS DE TODAS LAS ESPECIALIDADES",2023-02-16,2023-12-31,"603,448",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,MIGUEL ANGEL ROMERO GARCIA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546172
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR031,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR031,Juan Pedro Beltran Muñoz,2551628,LA-050GYR031-E453-2022 ,"2460, 2590, 2950, 2980, 5620, 5640",LA-050GYR031-E453-2022 SUMINISTRO DE REFACCIONES DE CONSERVACION EJERCICIO 2023 PARTE 1 (JCGE),01. Licitación Pública LAASSP,,LA-050GYR031-E453-2022,2023-01-25 00:00:00 GMT,2022-12-13 18:08,2022-12-29 13:00,,Servicios,,Electrónica,2956763,"CCO-N-23-27-2441-0042
",CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION PRODUCTOS QUIMICOS,CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION PRODUCTOS QUIMICOS,2023-01-26,2024-01-01,"717,672",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"532,931",,JESUS OSCAR ROMO AGUILAR,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2551628
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR031,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR031,Juan Pedro Beltran Muñoz,2551628,LA-050GYR031-E453-2022 ,"2460, 2590, 2950, 2980, 5620, 5640",LA-050GYR031-E453-2022 SUMINISTRO DE REFACCIONES DE CONSERVACION EJERCICIO 2023 PARTE 1 (JCGE),01. Licitación Pública LAASSP,,LA-050GYR031-E453-2022,2023-01-25 00:00:00 GMT,2022-12-13 18:08,2022-12-29 13:00,,Servicios,,Electrónica,2956773,"CCO-N-23-27-0906-0043
",CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION ELECTRICIDAD,CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION ELECTRICIDAD,2023-01-26,2024-01-01,"341,379",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,MIGUEL TADEO BELTRAN DIAZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2551628
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR031,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR031,Juan Pedro Beltran Muñoz,2551628,LA-050GYR031-E453-2022 ,"2460, 2590, 2950, 2980, 5620, 5640",LA-050GYR031-E453-2022 SUMINISTRO DE REFACCIONES DE CONSERVACION EJERCICIO 2023 PARTE 1 (JCGE),01. Licitación Pública LAASSP,,LA-050GYR031-E453-2022,2023-01-25 00:00:00 GMT,2022-12-13 18:08,2022-12-29 13:00,,Servicios,,Electrónica,2956782,CCO-N-23-27-2530-0044,CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION REFACCIONES INDUSTRIALES,CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION REFACCIONES INDUSTRIALES,2023-01-26,2024-01-01,"182,483",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,MIGUEL TADEO BELTRAN DIAZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2551628
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR031,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR031,Juan Pedro Beltran Muñoz,2551628,LA-050GYR031-E453-2022 ,"2460, 2590, 2950, 2980, 5620, 5640",LA-050GYR031-E453-2022 SUMINISTRO DE REFACCIONES DE CONSERVACION EJERCICIO 2023 PARTE 1 (JCGE),01. Licitación Pública LAASSP,,LA-050GYR031-E453-2022,2023-01-25 00:00:00 GMT,2022-12-13 18:08,2022-12-29 13:00,,Servicios,,Electrónica,2956791,"CCO-N-23-27-2441-0045
",CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION PRODUCTOS QUIMICOS,CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION PRODUCTOS QUIMICOS,2023-01-26,2024-01-01,"426,724",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,MIGUEL TADEO BELTRAN DIAZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2551628
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR031,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR031,Juan Pedro Beltran Muñoz,2551628,LA-050GYR031-E453-2022 ,"2460, 2590, 2950, 2980, 5620, 5640",LA-050GYR031-E453-2022 SUMINISTRO DE REFACCIONES DE CONSERVACION EJERCICIO 2023 PARTE 1 (JCGE),01. Licitación Pública LAASSP,,LA-050GYR031-E453-2022,2023-01-25 00:00:00 GMT,2022-12-13 18:08,2022-12-29 13:00,,Servicios,,Electrónica,2956796,"CC0-N-23-27-2527-0046
",CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION PRODUCTOS QUIMICOS,CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION PRODUCTOS QUIMICOS,2023-01-26,2024-01-01,"626,897",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,MIGUEL TADEO BELTRAN DIAZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2551628
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR031,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR031,Juan Pedro Beltran Muñoz,2551628,LA-050GYR031-E453-2022 ,"2460, 2590, 2950, 2980, 5620, 5640",LA-050GYR031-E453-2022 SUMINISTRO DE REFACCIONES DE CONSERVACION EJERCICIO 2023 PARTE 1 (JCGE),01. Licitación Pública LAASSP,,LA-050GYR031-E453-2022,2023-01-25 00:00:00 GMT,2022-12-13 18:08,2022-12-29 13:00,,Servicios,,Electrónica,2956800,"CC0-N-23-27-0909-0047
",CONTRATATACION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION SUMINISTROS DE PINTURA,CONTRATATACION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION SUMINISTROS DE PINTURA,2023-01-26,2024-01-01,"3,041,379",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,NYSER ARMANDO LEOPOLDO GOMEZ COTA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2551628
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR031,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR031,Juan Pedro Beltran Muñoz,2551628,LA-050GYR031-E453-2022 ,"2460, 2590, 2950, 2980, 5620, 5640",LA-050GYR031-E453-2022 SUMINISTRO DE REFACCIONES DE CONSERVACION EJERCICIO 2023 PARTE 1 (JCGE),01. Licitación Pública LAASSP,,LA-050GYR031-E453-2022,2023-01-25 00:00:00 GMT,2022-12-13 18:08,2022-12-29 13:00,,Servicios,,Electrónica,2956808,"CC0-N-23-27-2530-0048
",CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION AIRE ACONDICIONADO,CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION AIRE ACONDICIONADO,2023-01-26,2024-01-01,"476,573",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,PPE1409123Q7,PROVEEDORA PER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2551628
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR031,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR031,Juan Pedro Beltran Muñoz,2551628,LA-050GYR031-E453-2022 ,"2460, 2590, 2950, 2980, 5620, 5640",LA-050GYR031-E453-2022 SUMINISTRO DE REFACCIONES DE CONSERVACION EJERCICIO 2023 PARTE 1 (JCGE),01. Licitación Pública LAASSP,,LA-050GYR031-E453-2022,2023-01-25 00:00:00 GMT,2022-12-13 18:08,2022-12-29 13:00,,Servicios,,Electrónica,2956817,"CC0-N-23-27-0906-0049
",CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION REFACCIONES DE ELECTRICIDAD,CONTRATATCION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION REFACCIONES DE ELECTRICIDAD,2023-01-26,2024-01-01,"737,069",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,PPE1409123Q7,PROVEEDORA PER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2551628
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR031,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR031,Juan Pedro Beltran Muñoz,2551628,LA-050GYR031-E453-2022 ,"2460, 2590, 2950, 2980, 5620, 5640",LA-050GYR031-E453-2022 SUMINISTRO DE REFACCIONES DE CONSERVACION EJERCICIO 2023 PARTE 1 (JCGE),01. Licitación Pública LAASSP,,LA-050GYR031-E453-2022,2023-01-25 00:00:00 GMT,2022-12-13 18:08,2022-12-29 13:00,,Servicios,,Electrónica,2956828,"CC0-N-23-27-0909-0050
",CONTRATATACION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION SUMINISTROS DE PINTURA,CONTRATATACION DEL SUMINISTRO DE REFACCIONES DE CONSERVACION SUMINISTROS DE PINTURA,2023-01-26,2024-01-01,"294,828",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,PPE1409123Q7,PROVEEDORA PER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2551628
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR001,"IMSS-Del. Guerrero, Coordinación de Abastecimiento y Equipamiento #050GYR001",Sergio Raúl Díaz García,2548666,"Requerimiento 01-SPM-002/2023, 01-SPM-003/2023 y 01-SPM-004/2023",3390,"LA-050GYR001-E433-2022 Partida 1: Servicio Subrogado de Laboratorio, Partida 2: Servicio Subrogado de Rayos X y Ultrasonido y Partida 3: Servicio Subrogado de Tomografía",01. Licitación Pública LAASSP,,LA-050GYR001-E433-2022,2022-12-30 00:00:00 GMT,2022-12-08 12:26,2022-12-26 11:00,,Servicios,,Electrónica,2956825,S3M0006,"LA-050GYR001-E433-2022 Partida 1: Servicio Subrogado de Laboratorio, Partida 2: Servicio Subrogado de Rayos X y Ultrasonido y Partida 3: Servicio Subrogado de Tomografía","LA-050GYR001-E433-2022 Partida 1: Servicio Subrogado de Laboratorio, Partida 2: Servicio Subrogado de Rayos X y Ultrasonido y Partida 3: Servicio Subrogado de Tomografía",2023-01-01,2023-12-31,"235,345",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,MARCOS RUIZ HERRERA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2548666
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR016,"IMSS-Coordinación de Abastecimiento y Equipamiento, Delegación Norte del Distrito Federal #050GYR016",Iván Orlando Paredes Espinoza,2548894,AA-050GYR016-E447-2022,3390,SERVICIOS DE TERAPIA OCUPACIONAL PARA PACIENTE ESPECIFICO,05. Adjudicación Directa LAASSP,Art. 42 párrafo primero,AA-050GYR016-E447-2022,,2022-12-09 19:02,2022-12-23 16:30,,Servicios,,Electrónica,2956837,S2M0140,AA-050GYR016-E447-2022,SERVICIOS DE TERAPIA OCUPACIONAL PARA PACIENTE ESPECIFICO ,2023-01-01,2023-12-31,"259,776",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,MARGARITA NAVARRETE CORTES,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2548894
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,5320,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956845,D2M0052 ,D2M0052  ,D2M0052 ,2023-01-01,2023-12-31,"423,675",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,ADRIAN SOLIS GONZALEZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
